,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
1085,요양보호사자격증취득,새희망요양보호사교육원,33,540000,33,55.2,60.0,인천,남동구,06_보건의료,요양보호사
1086,요양보호사 자격 취득과정,삼척요양보호사교육원,30,552000,35,79.7,56.0,강원,삼척시,06_보건의료,요양보호사
1087,NCS 요양보호사 자격증 취득과정,천사요양보호사교육원,30,630000,35,61.4,56.0,부산,부산진구,06_보건의료,요양보호사
1088,요양보호사 자격 취득과정,성모요양보호사교육원,30,550000,33,46.6,57.0,대구,남구,06_보건의료,요양보호사
1089,요양보호사 자격증 취득과정,종로요양보호사교육원,58,641280,37,67.6,55.0,전북,정읍시,06_보건의료,요양보호사
1090,요양보호사자격증취득,삼산요양보호사교육원,30,641520,34,36.2,55.0,울산,중구,06_보건의료,요양보호사
1091,요양보호사자격증취득과정,성모간호학원부설요양보호사교육원,33,600000,40,64.1,55.0,전북,정읍시,06_보건의료,요양보호사
1092,요양보호사 자격취득과정,섬기미요양보호사교육원,30,640080,40,52.0,56.0,대구,동구,06_보건의료,요양보호사
1093,요양보호사 자격 취득과정,김포요양보호사교육원,30,600000,40,52.4,56.0,경기,김포시,06_보건의료,요양보호사
1094,요양보호사 (자격취득) 양성 과정,경북요양보호사교육원,35,600000,40,65.0,54.0,경북,상주시,06_보건의료,요양보호사
1095,요양보호사1급자격증과정,인성요양보호사 교육원,30,600000,40,55.3,57.0,대구,북구,06_보건의료,요양보호사
1096,NCS요양보호사 국가자격증과정,부모사랑요양보호사교육원,30,600000,24,68.9,54.0,경기,의정부시,06_보건의료,요양보호사
1097,요양보호사 자격증 취득과정,신천요양보호사교육원,30,640800,38,50.4,53.0,경기,시흥시,06_보건의료,요양보호사
1098,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,54.0,충남,아산시,06_보건의료,요양보호사
1099,요양보호사자격증취득과정,영광요양보호사교육원,42,650000,40,54.3,53.0,경북,영주시,06_보건의료,요양보호사
1100,간호조무사,순천간호학원,204,2216160,25,61.9,32.0,전남,순천시,06_보건의료,간호조무사
1101,간호조무사 자격 취득과정,정상간호학원,191,2795280,50,55.9,35.0,경기,성남시,06_보건의료,간호조무사
1102,요양보호사자격취득과정,금빛요양보호사교육원,30,500160,40,46.9,55.0,서울,강서구,06_보건의료,요양보호사
1103,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,60.0,서울,강동구,06_보건의료,요양보호사
1104,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,54.0,경기,구리시,06_보건의료,요양보호사
1105,요양보호사자격증취득과정,인천검단보람요양보호사교육원,30,570000,40,52.6,53.0,인천,서구,06_보건의료,요양보호사
1106,요양보호사 자격 취득과정,성모요양보호사교육원,64,550000,33,46.6,57.0,대구,남구,06_보건의료,요양보호사
1107,요양보호사 자격증 취득과정,종로요양보호사교육원,37,641280,37,67.6,53.0,전북,정읍시,06_보건의료,요양보호사
1108,요양보호사 자격증 취득과정,한빛요양보호사교육원,30,499920,30,47.3,54.0,대전,중구,06_보건의료,요양보호사
1109,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,53.0,서울,노원구,06_보건의료,요양보호사
1110,요양보호사 자격 취득과정,정상요양보호사교육원,34,540000,38,56.0,56.0,경기,성남시,06_보건의료,요양보호사
1111,간호조무사 자격증 취득,유성탑간호학원,191,2538400,30,57.1,35.0,대전,유성구,06_보건의료,간호조무사
1112,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,44,640080,38,54.0,54.0,부산,부산진구,06_보건의료,요양보호사
1113,NCS 국가자격 요양보호사 취득과정,남동요양보호사교육원,30,600000,36,51.5,55.0,인천,남동구,06_보건의료,요양보호사
1114,간호조무사자격증 취득과정,평택보건간호학원,204,3301440,30,76.3,38.0,경기,평택시,06_보건의료,간호조무사
1115,간호조무사 자격 취득과정,석계간호조무사학원,204,2964000,30,73.3,36.0,서울,성북구,06_보건의료,간호조무사
1116,병원특화간호조무사자격취득과정,유설희간호학원,204,2888000,40,73.8,34.0,인천,미추홀구,06_보건의료,간호조무사
1117,요양보호사자격증취득과정,굿모닝요양보호사교육원,30,641520,40,59.0,53.0,울산,남구,06_보건의료,요양보호사
1118,요양보호사자격증취득과정,김포간호학원부설요양보호사교육원,37,600000,32,65.0,55.0,경기,김포시,06_보건의료,요양보호사
1119,요양보호사자격증취득(취업성공),노아요양보호사교육원,50,570000,21,52.0,55.0,인천,미추홀구,06_보건의료,요양보호사
1120,요양보호사 자격 취득과정(주간),화명요양보호사교육원,35,600000,39,60.2,54.0,부산,북구,06_보건의료,요양보호사
1121,요양보호사 국가자격증 취득과정,글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,54.0,울산,남구,06_보건의료,요양보호사
1122,간호조무사 자격 취득과정,온누리간호학원,205,2998960,24,68.6,40.0,서울,은평구,06_보건의료,간호조무사
1123,간호조무사 자격 취득과정,세계로간호학원,191,3360720,41,64.7,34.0,울산,동구,06_보건의료,간호조무사
1124,간호조무사 자격 취득과정,대한간호학원,209,3344000,34,78.6,37.0,서울,관악구,06_보건의료,간호조무사
1125,간호조무사 자격증 취득과정,최강간호학원,206,2888000,33,76.4,35.0,인천,부평구,06_보건의료,간호조무사
1126,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,54.0,울산,중구,06_보건의료,요양보호사
1127,요양보호사 자격 취득과정,중부요양보호사교육원,33,600000,40,51.9,52.0,경남,양산시,06_보건의료,요양보호사
1128,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,58.0,서울,동작구,06_보건의료,요양보호사
1129,간호조무사자격취득과정,메디칼간호학원,212,2979200,36,74.5,31.0,부산,부산진구,06_보건의료,간호조무사
1130,요양보호사 자격 취득과정,이레요양보호사교육원,50,510000,36,50.2,62.0,서울,은평구,06_보건의료,요양보호사
1131,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50.0,55.0,인천,연수구,06_보건의료,요양보호사
1132,요양보호사 자격 취득과정,아중안골평화요양보호사교육원,40,641520,18,64.3,54.0,전북,전주시,06_보건의료,요양보호사
1133,요양보호사자격취득과정,햇빛요양보호사교육원,35,550080,36,66.3,56.0,서울,도봉구,06_보건의료,요양보호사
1134,요양보호사 자격 취득 과정(사회복지사 자격증 보유자),에녹요양보호사교육원,12,200000,40,50.0,,서울,구로구,06_보건의료,요양보호사
1135,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,55.0,울산,남구,06_보건의료,요양보호사
1136,간호조무사 자격 취득과정,한미간호조무사학원,213,2964000,33,84.4,40.0,서울,영등포구,06_보건의료,간호조무사
1137,요양보호사 자격 취득과정(사회복지사 자격증 소지자반),천안경희간호학원부설 요양보호사교육원,10,250000,15,72.0,47.0,충남,천안시,06_보건의료,요양보호사
1138,요양보호사자격취득과정,아름다운요양보호사교육원,35,499200,35,58.2,57.0,경기,수원시,06_보건의료,요양보호사
1139,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,58.0,경기,용인시,06_보건의료,요양보호사
1140,요양보호사 자격취득 과정,춘천메디칼요양보호사교육원,38,550080,40,63.9,54.0,강원,춘천시,06_보건의료,요양보호사
1141,요양보호사 자격증 취득과정,큰사랑요양보호사교육원,33,450000,40,90.0,48.0,경북,구미시,06_보건의료,요양보호사
1142,요양보호사 자격 취득과정,(주)한국요양보호사교육원,33,540000,30,53.5,56.0,서울,마포구,06_보건의료,요양보호사
1143,요양보호사(NCS) 양성과정,한국시니어요양보호사교육원,33,640080,27,57.9,52.0,서울,중랑구,06_보건의료,요양보호사
1144,요양보호사 자격취득과정,이천요양보호사교육원,30,630000,32,60.5,57.0,경기,이천시,06_보건의료,요양보호사
1145,"요양보호사 자격증취득(주간, 야간)",아름다운세상만들기요양보호사교육원,30,540000,35,55.8,57.0,서울,강서구,06_보건의료,요양보호사
1146,요양보호사자격증취득과정,(주)메디플러스 요양보호사교육원,30,600000,40,46.9,55.0,서울,송파구,06_보건의료,요양보호사
1147,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48.0,55.0,서울,은평구,06_보건의료,요양보호사
1148,요양보호사 국가자격 국시대비,인천예원요양보호사교육원,30,540000,40,44.8,58.0,,,06_보건의료,요양보호사
1149,요양보호사자격증취득과정,광주사랑요양보호사교육원,32,600000,36,41.0,52.0,광주,서구,06_보건의료,요양보호사
1150,요양보호사 자격 취득과정,성모요양보호사교육원,30,500160,36,73.1,51.0,경북,상주시,06_보건의료,요양보호사
1151,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,44,640080,37,59.8,54.0,부산,동래구,06_보건의료,요양보호사
1152,AA요양보호사자격취득,(주)북부산요양보호사교육원,38,600000,29,51.0,54.0,부산,사상구,06_보건의료,요양보호사
1153,요양보호사 자격취득과정,원주간호학원부설요양보호사교육원,30,600000,30,62.6,56.0,강원,원주시,06_보건의료,요양보호사
1154,요양보호사 자격 취득 과정,명성요양보호사교육원,35,500160,40,62.5,53.0,경기,용인시,06_보건의료,요양보호사
1155,요양보호사양성과정(신규반),솔빛간호학원요양보호사교육원,30,600000,30,83.6,52.0,전북,전주시,06_보건의료,요양보호사
1156,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,55.0,부산,금정구,06_보건의료,요양보호사
1157,요양보호사자격취득,새부산요양보호사교육원,42,630000,37,54.1,52.0,부산,사하구,06_보건의료,요양보호사
1158,요양보호사 양성과정(자격취득),영남간호학원부설 요양보호사교육원,30,640080,40,46.4,58.0,대구,서구,06_보건의료,요양보호사
1159,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,53.0,강원,동해시,06_보건의료,요양보호사
1160,요양보호사 자격 취득과정,은평엔젤요양보호사교육원,35,510000,40,50.8,53.0,서울,은평구,06_보건의료,요양보호사
1161,"요양보호사자격취득과정(신규,2019-2)",미래요양보호사교육원,33,640800,40,54.3,57.0,대구,달서구,06_보건의료,요양보호사
1162,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,57.0,서울,송파구,06_보건의료,요양보호사
1163,요양보호사자격증취득과정,마두요양보호사교육원,50,640800,40,54.8,57.0,경기,고양시,06_보건의료,요양보호사
1164,요양보호사자격증취득과정,진월요양보호사교육원,30,600000,40,45.7,53.0,광주,남구,06_보건의료,요양보호사
1165,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,54.0,부산,남구,06_보건의료,요양보호사
1166,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50.0,55.0,부산,금정구,06_보건의료,요양보호사
1167,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,38,54.3,51.0,울산,남구,06_보건의료,요양보호사
1168,"요양보호사 자격 취득과정 (주간,야간)",다사랑요양보호사교육원,61,641520,37,53.3,52.0,울산,남구,06_보건의료,요양보호사
1169,요양보호사자격증취득과정,삼성요양보호사교육원,41,640800,30,57.3,56.0,경남,통영시,06_보건의료,요양보호사
1170,요양보호사 자격증 취득과정,구미인동요양보호사교육원,30,600000,40,53.3,49.0,경북,구미시,06_보건의료,요양보호사
1171,요양보호사 자격취득 교육과정,더큰요양보호사교육원,50,641520,38,53.3,53.0,경기,시흥시,06_보건의료,요양보호사
1172,요양보호사 자격 취득과정 - 실업자,(주)엔젤21세기부설엔젤요양보호사교육원,30,450000,35,47.4,57.0,서울,관악구,06_보건의료,요양보호사
