index,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
625,간호조무사 자격 취득과정,프라임간호학원,222,2994400,32,70.6,33.0,06_보건 의료,간호조무사
626,간호조무사자격취득과정,메디칼간호학원,221,2979200,20,74.5,31.0,06_보건 의료,간호조무사
627,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,54.0,06_보건 의료,요양보호사
628,간호조무사자격증취득과정,(주)중앙아카데미-해운대장산간호학원,204,2918400,34,74.3,40.0,06_보건 의료,간호조무사
629,요양보호사자격증취득과정,명성요양보호사교육원,42,510000,40,36.4,51.0,06_보건 의료,요양보호사
630,요양보호사 자격증 취득과정(신규자),효성요양보호사교육원,30,540000,40,53.2,55.0,06_보건 의료,요양보호사
631,간호조무사 자격 취득과정,세계로간호학원,213,3360720,41,64.7,32.0,06_보건 의료,간호조무사
632,간호조무사 자격 취득과정,대동간호학원,222,2998960,47,69.2,34.0,06_보건 의료,간호조무사
633,간호조무사 자격 취득과정,연세간호학원,222,2640240,40,72.0,41.0,06_보건 의료,간호조무사
634,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43.0,56.0,06_보건 의료,요양보호사
635,간호조무사 자격증 취득과정,서구동아간호학원,304,2812000,25,60.0,41.0,06_보건 의료,간호조무사
636,간호조무사 자격 취득과정,봉동간호학원,222,3000480,26,41.7,36.0,06_보건 의료,간호조무사
637,간호조무사 자격증 취득과정,강남메트로간호종합학원,223,2954880,25,72.5,32.0,06_보건 의료,간호조무사
638,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48.0,55.0,06_보건 의료,요양보호사
639,요양보호사 자격 취득과정,대한요양보호사교육원,37,549840,40,33.3,51.0,06_보건 의료,요양보호사
640,요양보호사자격취득(표준교육),논산여성인력개발센터,31,641280,30,65.9,53.0,06_보건 의료,요양보호사
641,간호조무사 자격 취득과정,엔젤간호학원,228,2888000,36,78.0,29.0,06_보건 의료,간호조무사
642,간호조무사 자격 취득과정,덴간호조무사학원,215,2690400,32,73.2,34.0,06_보건 의료,간호조무사
643,간호조무사자격취득,문경간호학원,222,2801360,25,82.4,33.0,06_보건 의료,간호조무사
644,간호조무사 자격 취득과정(A),지산간호보건학원,222,2903200,36,82.7,34.0,06_보건 의료,간호조무사
645,간호조무사자격양성과정,한빛간호학원,227,2964000,33,69.6,41.0,06_보건 의료,간호조무사
646,간호조무사 자격 취득과정,중랑본간호학원,222,2950320,48,67.1,32.0,06_보건 의료,간호조무사
647,간호조무사 자격 취득과정,한국간호학원,225,2158400,36,78.9,31.0,06_보건 의료,간호조무사
648,간호조무사 국가자격취득과정,울산간호학원,222,3299920,30,83.1,30.0,06_보건 의료,간호조무사
649,간호조무사 자격 취득과정,마산간호학원,218,3199600,50,80.3,35.0,06_보건 의료,간호조무사
650,간호조무사자격취득과정(주간A),하단간호학원,219,2660000,30,83.8,36.0,06_보건 의료,간호조무사
651,간호조무사자격 취득,경기간호학원,213,2860640,30,75.9,37.0,06_보건 의료,간호조무사
652,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50.0,54.0,06_보건 의료,요양보호사
653,요양보호사자격취득,공주간호학원부설요양보호사교육원,38,641520,37,78.5,55.0,06_보건 의료,요양보호사
654,간호조무사자격취득과정(주간A),덕천간호학원,223,2705600,30,74.7,33.0,06_보건 의료,간호조무사
655,간호조무사자격증취득과정,부산중앙간호학원,204,2918400,32,80.0,37.0,06_보건 의료,간호조무사
656,간호조무사 자격 취득과정,에스엠sm간호학원,204,2938160,28,66.7,35.0,06_보건 의료,간호조무사
657,간호조무사 자격 취득과정,이안샘간호학원,222,2998960,32,67.3,37.0,06_보건 의료,간호조무사
658,간호조무사 자격증 취득,신갈간호학원,221,3040000,30,78.9,40.0,06_보건 의료,간호조무사
659,요양보호사양성과정,산돌요양보호사교육원,33,650000,30,71.4,49.0,06_보건 의료,요양보호사
660,요양보호사자격증취득과정,마음모아요양보호사교육원,30,499920,40,59.1,52.0,06_보건 의료,요양보호사
661,요양보호사 자격 취득과정(주간),화명요양보호사교육원,35,600000,39,60.2,54.0,06_보건 의료,요양보호사
662,요양보호사 자격 취득과정(주간반),한양요양보호사교육원,30,480000,40,47.0,56.0,06_보건 의료,요양보호사
663,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,44,640080,37,59.8,58.0,06_보건 의료,요양보호사
664,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,57.0,06_보건 의료,요양보호사
665,간호조무사자격취득및취업과정,남양주간호학원,224,2690400,30,83.8,38.0,06_보건 의료,간호조무사
666,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,43,640080,37,59.8,54.0,06_보건 의료,요양보호사
667,간호조무사 자격 취득과정,남구간호학원,217,3240640,40,62.5,39.0,06_보건 의료,간호조무사
668,간호조무사 자격 취득과정,현대간호학원,220,2998960,30,100.0,39.0,06_보건 의료,간호조무사
669,간호조무사 자격 취득과정,안동의료원부설안동안동메디컬교육센터,230,2600720,25,73.3,35.0,06_보건 의료,간호조무사
670,간호조무사자격증취득과정,제이성모간호전문학원,223,2964000,40,73.7,32.0,06_보건 의료,간호조무사
671,간호조무사 자격 취득과정,포천간호학원,218,2851200,32,78.9,30.0,06_보건 의료,간호조무사
672,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,641520,40,45.6,54.0,06_보건 의료,요양보호사
673,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,55.0,06_보건 의료,요양보호사
674,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,57.0,06_보건 의료,요양보호사
675,요양보호사자격취득,새부산요양보호사교육원,36,630000,37,54.1,53.0,06_보건 의료,요양보호사
676,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,55.0,06_보건 의료,요양보호사
677,요양보호사 자격 취득과정,중부요양보호사교육원,30,600000,40,51.9,56.0,06_보건 의료,요양보호사
678,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,51.0,06_보건 의료,요양보호사
679,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54.0,06_보건 의료,요양보호사
680,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,56.0,06_보건 의료,요양보호사
681,요양보호사 자격취득과정,새소망전국요양보호사교육원,35,450000,40,62.9,54.0,06_보건 의료,요양보호사
682,요양보호사국가자격증취득과정,참사랑요양보호사교육원,58,600000,40,63.0,57.0,06_보건 의료,요양보호사
683,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,52.0,06_보건 의료,요양보호사
684,간호조무사자격증취득과정,경기간호학원,204,3754400,34,81.3,34.0,06_보건 의료,간호조무사
685,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,53.0,06_보건 의료,요양보호사
686,간호조무사 자격증 취득과정,영등포리더스간호학원,203,2964000,37,64.9,40.0,06_보건 의료,간호조무사
687,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54.0,55.0,06_보건 의료,요양보호사
688,간호조무사 자격취득과정,공주간호학원,222,3690160,35,84.9,38.0,06_보건 의료,간호조무사
689,간호조무사 자격 취득과정,보성간호학원,221,2998960,41,82.4,34.0,06_보건 의료,간호조무사
690,간호조무사 자격증 취득과정,안산대한간호학원,220,3230000,46,72.9,31.0,06_보건 의료,간호조무사
691,간호조무사 자격 취득과정(주간반),나누리간호학원,218,2644800,30,71.4,37.0,06_보건 의료,간호조무사
692,요양보호사 자격 취득과정,정상요양보호사교육원,33,540000,38,56.0,56.0,06_보건 의료,요양보호사
693,간호조무사 자격 취득과정,오산간호학원,219,4845220,22,70.7,17.0,06_보건 의료,간호조무사
694,간호조무사 자격증 취득과정,안양간호학원,211,2998960,32,77.3,39.0,06_보건 의료,간호조무사
695,간호조무사 자격 취득과정,장유간호학원,233,3028960,30,86.0,36.0,06_보건 의료,간호조무사
696,간호조무사자격증취득과정,논산간호전문학원,223,2985280,28,57.1,34.0,06_보건 의료,간호조무사
697,간호조무사 자격취득과정,사랑간호학원,207,3190000,40,73.2,29.0,06_보건 의료,간호조무사
698,간호조무사자격증취득과정A,휴앤아이간호학원,221,3496000,32,75.8,38.0,06_보건 의료,간호조무사
699,간호조무사 자격증 취득과정,강릉메디컬간호학원,205,3040000,31,87.5,30.0,06_보건 의료,간호조무사
700,간호조무사 자격증 취득과정(취업실무),탑간호학원,220,2898640,32,86.2,36.0,06_보건 의료,간호조무사
701,간호조무사 자격 취득과정,운정간호학원,204,3260400,45,81.6,36.0,06_보건 의료,간호조무사
702,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,32,600000,40,62.2,57.0,06_보건 의료,요양보호사
703,AA요양보호사자격취득,(주)북부산요양보호사교육원,47,600000,29,51.0,56.0,06_보건 의료,요양보호사
704,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,55.0,06_보건 의료,요양보호사
705,간호조무사 자격증 취득,연세간호학원,219,2998960,30,82.6,34.0,06_보건 의료,간호조무사
706,간호조무사 자격 취득과정,서부산간호조무학원,218,2660000,40,87.5,37.0,06_보건 의료,간호조무사
707,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,600000,40,63.0,53.0,06_보건 의료,요양보호사
708,요양보호사자격증취득과정,진월요양보호사교육원,30,600000,40,45.7,55.0,06_보건 의료,요양보호사
709,요양보호사 자격취득과정,수원행복 요양보호사 교육원,34,480000,40,58.7,55.0,06_보건 의료,요양보호사
710,간호조무사 자격 취득과정,한미간호조무사학원,221,2964000,33,84.4,39.0,06_보건 의료,간호조무사
711,간호조무사 자격증취득과정,논현간호학원,222,2998960,33,70.6,41.0,06_보건 의료,간호조무사
712,간호조무사 자격 취득과정,군산성모간호전문학원,224,2998960,36,60.9,30.0,06_보건 의료,간호조무사
713,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,61.0,06_보건 의료,요양보호사
714,요양보호사 자격 취득과정,당감요양보호사교육원,35,600000,39,67.1,55.0,06_보건 의료,요양보호사
715,간호조무사자격증취득과정A,휴앤아이간호학원(용인수지점),221,3268000,37,79.6,40.0,06_보건 의료,간호조무사
716,간호조무사 국가자격취득과정,진주샘간호학원,220,2880400,50,63.2,31.0,06_보건 의료,간호조무사
717,간호조무사 자격 취득과정,사하제일간호학원,213,2774000,30,86.7,35.0,06_보건 의료,간호조무사
718,간호조무사 자격증 취득과정,한나간호학원,211,2901680,30,68.6,39.0,06_보건 의료,간호조무사
719,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,52.0,06_보건 의료,요양보호사
720,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,58.0,06_보건 의료,요양보호사
721,요양보호사 자격 취득과정,당진간호학원부설요양보호사교육원,36,600000,30,68.1,56.0,06_보건 의료,요양보호사
722,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,52.0,06_보건 의료,요양보호사
723,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,55.0,06_보건 의료,요양보호사
724,요양보호사 자격 취득과정(A),전주안골간호학원부설요양보호사교육원,32,600000,40,48.6,55.0,06_보건 의료,요양보호사
725,요양보호사 국가자격증 취득 과정,인천이화요양보호사교육원,30,600000,35,90.9,52.0,06_보건 의료,요양보호사
726,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,37,500160,35,35.1,53.0,06_보건 의료,요양보호사
727,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75.0,53.0,06_보건 의료,요양보호사
728,요양보호사 자격 취득과정,서일간호학원부설요양보호사교육원,33,650000,34,56.6,52.0,06_보건 의료,요양보호사
729,요양보호사자격증 취득과정,한국실버요양보호사교육원,30,468000,30,50.5,54.0,06_보건 의료,요양보호사
